StudentID,CourseCode
20250044,COURSE023
20250044,COURSE003
20250044,COURSE017
20250045,COURSE008
20250045,COURSE019
20250045,COURSE016
20250045,COURSE020
20250046,COURSE020
20250046,COURSE031
20250046,COURSE034
20250046,COURSE022
20250047,COURSE012
20250047,COURSE039
20250047,COURSE004
20250047,COURSE017
20250048,COURSE013
20250048,COURSE005
20250048,COURSE031
20250048,COURSE025
20250049,COURSE014
20250049,COURSE012
20250049,COURSE028
20250049,COURSE035
20250050,COURSE002
20250050,COURSE034
20250050,COURSE028
20250050,COURSE023
20250051,COURSE008
20250051,COURSE018
20250051,COURSE009
20250051,COURSE029
20250052,COURSE009
20250052,COURSE030
20250052,COURSE003
20250052,COURSE001
20250053,COURSE009
20250053,COURSE003
20250053,COURSE013
20250053,COURSE006
20250054,COURSE037
20250054,COURSE014
20250054,COURSE039
20250054,COURSE005
20250055,COURSE034
20250055,COURSE007
20250055,COURSE014
20250055,COURSE022
20250056,COURSE030
20250056,COURSE023
20250056,COURSE004
20250056,COURSE037
20250057,COURSE022
20250057,COURSE039
20250057,COURSE002
20250057,COURSE035
20250058,COURSE001
20250058,COURSE004
20250058,COURSE006
20250058,COURSE037
20250059,COURSE038
20250059,COURSE005
20250059,COURSE017
20250059,COURSE007
20250060,COURSE009
20250060,COURSE025
20250060,COURSE026
20250060,COURSE004
20250061,COURSE034
20250061,COURSE001
20250061,COURSE033
20250061,COURSE039
20250062,COURSE025
20250062,COURSE020
20250062,COURSE012
20250062,COURSE013
20250063,COURSE010
20250063,COURSE034
20250063,COURSE031
20250063,COURSE011
20250064,COURSE002
20250064,COURSE039
20250064,COURSE015
20250064,COURSE022
20250065,COURSE024
20250065,COURSE008
20250065,COURSE022
20250065,COURSE037
20250066,COURSE031
20250066,COURSE006
20250066,COURSE002
20250066,COURSE003
20250067,COURSE006
20250067,COURSE029
20250067,COURSE017
20250067,COURSE015
20250068,COURSE002
20250068,COURSE029
20250068,COURSE019
20250068,COURSE034
20250069,COURSE001
20250069,COURSE002
20250069,COURSE003
20250069,COURSE015
20250070,COURSE002
20250070,COURSE038
20250070,COURSE010
20250070,COURSE020
20250071,COURSE012
20250071,COURSE023
20250071,COURSE026
20250071,COURSE002
20250072,COURSE008
20250072,COURSE040
20250072,COURSE032
20250072,COURSE030
20250073,COURSE019
20250073,COURSE005
20250073,COURSE030
20250073,COURSE034
20250074,COURSE037
20250074,COURSE017
20250074,COURSE035
20250074,COURSE014
20250075,COURSE012
20250075,COURSE025
20250075,COURSE018
20250075,COURSE038
20250076,COURSE005
20250076,COURSE038
20250076,COURSE021
20250076,COURSE023
20250077,COURSE002
20250077,COURSE022
20250077,COURSE040
20250077,COURSE035
20250078,COURSE013
20250078,COURSE008
20250078,COURSE032
20250078,COURSE015
20250079,COURSE016
20250079,COURSE012
20250079,COURSE018
20250079,COURSE022
20250080,COURSE015
20250080,COURSE009
20250080,COURSE003
20250080,COURSE040
20250081,COURSE035
20250081,COURSE039
20250081,COURSE028
20250081,COURSE019
20250082,COURSE025
20250082,COURSE029
20250082,COURSE008
20250082,COURSE021
20250083,COURSE029
20250083,COURSE033
20250083,COURSE025
20250083,COURSE021
20250084,COURSE036
20250084,COURSE012
20250084,COURSE027
20250084,COURSE009
20250085,COURSE018
20250085,COURSE026
20250085,COURSE033
20250085,COURSE029
20250086,COURSE040
20250086,COURSE006
20250086,COURSE023
20250086,COURSE014
20250087,COURSE027
20250087,COURSE015
20250087,COURSE016
20250087,COURSE013
20250088,COURSE021
20250088,COURSE002
20250088,COURSE022
20250088,COURSE001
20250089,COURSE001
20250089,COURSE002
20250089,COURSE038
20250089,COURSE009
20250090,COURSE035
20250090,COURSE029
20250090,COURSE004
20250090,COURSE021
20250091,COURSE037
20250091,COURSE035
20250091,COURSE029
20250091,COURSE040
20250092,COURSE008
20250092,COURSE039
20250092,COURSE015
20250092,COURSE036
20250093,COURSE001
20250093,COURSE020
20250093,COURSE039
20250093,COURSE026
20250094,COURSE011
20250094,COURSE025
20250094,COURSE029
20250094,COURSE039
20250095,COURSE024
20250095,COURSE020
20250095,COURSE008
20250095,COURSE037
20250096,COURSE009
20250096,COURSE019
20250096,COURSE026
20250096,COURSE017
20250097,COURSE007
20250097,COURSE027
20250097,COURSE012
20250097,COURSE011
20250098,COURSE002
20250098,COURSE032
20250098,COURSE033
20250098,COURSE025
20250099,COURSE010
20250099,COURSE020
20250099,COURSE023
20250099,COURSE007
20250100,COURSE031
20250100,COURSE001
20250100,COURSE021
20250100,COURSE012
20250101,COURSE027
20250101,COURSE030
20250101,COURSE031
20250101,COURSE036
20250102,COURSE004
20250102,COURSE024
20250102,COURSE021
20250102,COURSE012
20250103,COURSE011
20250103,COURSE001
20250103,COURSE029
20250103,COURSE007
20250104,COURSE025
20250104,COURSE018
20250104,COURSE035
20250104,COURSE030
20250105,COURSE022
20250105,COURSE007
20250105,COURSE004
20250105,COURSE028
20250106,COURSE037
20250106,COURSE002
20250106,COURSE007
20250106,COURSE012
20250107,COURSE039
20250107,COURSE030
20250107,COURSE020
20250107,COURSE027
20250108,COURSE037
20250108,COURSE021
20250108,COURSE034
20250108,COURSE019
20250109,COURSE021
20250109,COURSE011
20250109,COURSE018
20250109,COURSE039
20250110,COURSE020
20250110,COURSE017
20250110,COURSE009
20250110,COURSE027
20250111,COURSE018
20250111,COURSE039
20250111,COURSE017
20250111,COURSE005
20250112,COURSE035
20250112,COURSE026
20250112,COURSE008
20250112,COURSE029
20250113,COURSE029
20250113,COURSE040
20250113,COURSE032
20250113,COURSE031
20250114,COURSE019
20250114,COURSE016
20250114,COURSE040
20250114,COURSE008
20250115,COURSE010
20250115,COURSE020
20250115,COURSE006
20250115,COURSE012
20250116,COURSE004
20250116,COURSE040
20250116,COURSE019
20250116,COURSE021
20250117,COURSE016
20250117,COURSE039
20250117,COURSE020
20250117,COURSE024
20250118,COURSE040
20250118,COURSE005
20250118,COURSE033
20250118,COURSE010
20250119,COURSE007
20250119,COURSE029
20250119,COURSE022
20250119,COURSE016
20250120,COURSE010
20250120,COURSE039
20250120,COURSE020
20250120,COURSE035
20250121,COURSE040
20250121,COURSE016
20250121,COURSE012
20250121,COURSE038
20250122,COURSE015
20250122,COURSE018
20250122,COURSE036
20250122,COURSE013
20250123,COURSE028
20250123,COURSE036
20250123,COURSE024
20250123,COURSE040
20250124,COURSE008
20250124,COURSE040
20250124,COURSE005
20250124,COURSE004
20250125,COURSE036
20250125,COURSE024
20250125,COURSE022
20250125,COURSE014
20250126,COURSE031
20250126,COURSE021
20250126,COURSE039
20250126,COURSE018
20250127,COURSE012
20250127,COURSE005
20250127,COURSE001
20250127,COURSE009
20250128,COURSE029
20250128,COURSE013
20250128,COURSE040
20250128,COURSE030
20250129,COURSE005
20250129,COURSE016
20250129,COURSE001
20250129,COURSE023
20250130,COURSE019
20250130,COURSE007
20250130,COURSE039
20250130,COURSE026
20250131,COURSE026
20250131,COURSE009
20250131,COURSE036
20250131,COURSE038
20250132,COURSE039
20250132,COURSE018
20250132,COURSE008
20250132,COURSE034
20250133,COURSE030
20250133,COURSE004
20250133,COURSE037
20250133,COURSE009
20250134,COURSE011
20250134,COURSE022
20250134,COURSE016
20250134,COURSE012
20250135,COURSE013
20250135,COURSE017
20250135,COURSE018
20250135,COURSE035
20250136,COURSE010
20250136,COURSE008
20250136,COURSE038
20250136,COURSE012
20250137,COURSE019
20250137,COURSE015
20250137,COURSE027
20250137,COURSE016
20250138,COURSE003
20250138,COURSE007
20250138,COURSE005
20250138,COURSE025
20250139,COURSE002
20250139,COURSE016
20250139,COURSE022
20250139,COURSE004
20250140,COURSE006
20250140,COURSE007
20250140,COURSE004
20250140,COURSE026
20250141,COURSE008
20250141,COURSE036
20250141,COURSE015
20250141,COURSE038
20250142,COURSE040
20250142,COURSE016
20250142,COURSE008
20250142,COURSE022
20250143,COURSE014
20250143,COURSE002
20250143,COURSE005
20250143,COURSE004
20250144,COURSE035
20250144,COURSE016
20250144,COURSE018
20250144,COURSE022
20250145,COURSE027
20250145,COURSE011
20250145,COURSE030
20250145,COURSE017
20250146,COURSE034
20250146,COURSE021
20250146,COURSE036
20250146,COURSE031
20250147,COURSE033
20250147,COURSE023
20250147,COURSE030
20250147,COURSE011
20250148,COURSE018
20250148,COURSE021
20250148,COURSE024
20250148,COURSE007
20250149,COURSE037
20250149,COURSE018
20250149,COURSE016
20250149,COURSE009
20250150,COURSE037
20250150,COURSE024
20250150,COURSE029
20250150,COURSE039
20250151,COURSE034
20250151,COURSE036
20250151,COURSE030
20250151,COURSE031
20250152,COURSE017
20250152,COURSE019
20250152,COURSE033
20250152,COURSE039
20250153,COURSE001
20250153,COURSE034
20250153,COURSE039
20250153,COURSE006
20250154,COURSE027
20250154,COURSE016
20250154,COURSE008
20250154,COURSE026
20250155,COURSE040
20250155,COURSE028
20250155,COURSE012
20250155,COURSE025
20250156,COURSE014
20250156,COURSE016
20250156,COURSE032
20250156,COURSE009
20250157,COURSE035
20250157,COURSE005
20250157,COURSE001
20250157,COURSE025
20250158,COURSE014
20250158,COURSE013
20250158,COURSE025
20250158,COURSE017
20250159,COURSE013
20250159,COURSE021
20250159,COURSE035
20250159,COURSE022
20250160,COURSE023
20250160,COURSE003
20250160,COURSE017
20250160,COURSE019
20250161,COURSE006
20250161,COURSE021
20250161,COURSE005
20250161,COURSE011
20250162,COURSE026
20250162,COURSE020
20250162,COURSE007
20250162,COURSE022
20250163,COURSE027
20250163,COURSE022
20250163,COURSE038
20250163,COURSE034
20250164,COURSE011
20250164,COURSE035
20250164,COURSE009
20250164,COURSE025
20250165,COURSE002
20250165,COURSE022
20250165,COURSE012
20250165,COURSE007
20250166,COURSE036
20250166,COURSE021
20250166,COURSE033
20250166,COURSE039
20250167,COURSE013
20250167,COURSE019
20250167,COURSE035
20250167,COURSE012
20250168,COURSE024
20250168,COURSE013
20250168,COURSE017
20250168,COURSE003
20250169,COURSE036
20250169,COURSE016
20250169,COURSE003
20250169,COURSE037
20250170,COURSE009
20250170,COURSE016
20250170,COURSE034
20250170,COURSE037
20250171,COURSE035
20250171,COURSE025
20250171,COURSE020
20250171,COURSE003
20250172,COURSE033
20250172,COURSE023
20250172,COURSE005
20250172,COURSE008
20250173,COURSE026
20250173,COURSE007
20250173,COURSE021
20250173,COURSE022
20250174,COURSE007
20250174,COURSE002
20250174,COURSE014
20250174,COURSE001
20250175,COURSE026
20250175,COURSE011
20250175,COURSE021
20250175,COURSE008
20250176,COURSE014
20250176,COURSE017
20250176,COURSE025
20250176,COURSE003
20250177,COURSE037
20250177,COURSE023
20250177,COURSE006
20250177,COURSE040
20250178,COURSE017
20250178,COURSE033
20250178,COURSE034
20250178,COURSE036
20250179,COURSE032
20250179,COURSE001
20250179,COURSE031
20250179,COURSE013
20250180,COURSE026
20250180,COURSE035
20250180,COURSE014
20250180,COURSE012
20250181,COURSE007
20250181,COURSE039
20250181,COURSE017
20250181,COURSE004
20250182,COURSE010
20250182,COURSE032
20250182,COURSE019
20250182,COURSE026
20250183,COURSE002
20250183,COURSE034
20250183,COURSE030
20250183,COURSE012
20250184,COURSE038
20250184,COURSE036
20250184,COURSE001
20250184,COURSE031
20250185,COURSE030
20250185,COURSE035
20250185,COURSE009
20250185,COURSE008
20250186,COURSE035
20250186,COURSE016
20250186,COURSE024
20250186,COURSE040
20250187,COURSE017
20250187,COURSE038
20250187,COURSE039
20250187,COURSE023
20250188,COURSE011
20250188,COURSE015
20250188,COURSE004
20250188,COURSE005
20250189,COURSE027
20250189,COURSE040
20250189,COURSE023
20250189,COURSE010
20250190,COURSE010
20250190,COURSE005
20250190,COURSE021
20250190,COURSE014
20250191,COURSE016
20250191,COURSE006
20250191,COURSE011
20250191,COURSE025
20250192,COURSE034
20250192,COURSE028
20250192,COURSE008
20250192,COURSE038
20250193,COURSE011
20250193,COURSE017
20250193,COURSE006
20250193,COURSE016
20250194,COURSE015
20250194,COURSE034
20250194,COURSE014
20250194,COURSE013
20250195,COURSE002
20250195,COURSE038
20250195,COURSE025
20250195,COURSE034
20250196,COURSE015
20250196,COURSE003
20250196,COURSE022
20250196,COURSE028
20250197,COURSE006
20250197,COURSE025
20250197,COURSE015
20250197,COURSE018
20250198,COURSE010
20250198,COURSE040
20250198,COURSE026
20250198,COURSE018
20250199,COURSE009
20250199,COURSE007
20250199,COURSE031
20250199,COURSE011
20250200,COURSE008
20250200,COURSE009
20250200,COURSE015
20250200,COURSE024
20250201,COURSE037
20250201,COURSE023
20250201,COURSE017
20250201,COURSE022
20250202,COURSE005
20250202,COURSE006
20250202,COURSE009
20250202,COURSE007
20250203,COURSE002
20250203,COURSE015
20250203,COURSE034
20250203,COURSE008
20250204,COURSE008
20250204,COURSE010
20250204,COURSE027
20250204,COURSE021
20250205,COURSE005
20250205,COURSE017
20250205,COURSE012
20250205,COURSE010
20250206,COURSE014
20250206,COURSE023
20250206,COURSE022
20250206,COURSE007
20250207,COURSE039
20250207,COURSE015
20250207,COURSE034
20250207,COURSE024
20250208,COURSE028
20250208,COURSE003
20250208,COURSE013
20250208,COURSE015
20250209,COURSE022
20250209,COURSE002
20250209,COURSE009
20250209,COURSE026
20250210,COURSE020
20250210,COURSE021
20250210,COURSE023
20250210,COURSE033
20250211,COURSE004
20250211,COURSE008
20250211,COURSE015
20250211,COURSE023
20250212,COURSE023
20250212,COURSE032
20250212,COURSE016
20250212,COURSE012
20250213,COURSE021
20250213,COURSE028
20250213,COURSE009
20250213,COURSE012
20250214,COURSE025
20250214,COURSE022
20250214,COURSE034
20250214,COURSE020
20250215,COURSE027
20250215,COURSE013
20250215,COURSE020
20250215,COURSE003
20250216,COURSE022
20250216,COURSE037
20250216,COURSE040
20250216,COURSE025
20250217,COURSE038
20250217,COURSE017
20250217,COURSE013
20250217,COURSE006
20250218,COURSE025
20250218,COURSE033
20250218,COURSE003
20250218,COURSE016
20250219,COURSE009
20250219,COURSE037
20250219,COURSE022
20250219,COURSE035
20250220,COURSE028
20250220,COURSE009
20250220,COURSE004
20250220,COURSE034
20250221,COURSE020
20250221,COURSE031
20250221,COURSE040
20250221,COURSE007
20250222,COURSE031
20250222,COURSE025
20250222,COURSE014
20250222,COURSE008
20250223,COURSE022
20250223,COURSE013
20250223,COURSE002
20250223,COURSE012
20250224,COURSE020
20250224,COURSE019
20250224,COURSE016
20250224,COURSE037
20250225,COURSE032
20250225,COURSE013
20250225,COURSE001
20250225,COURSE017
20250226,COURSE007
20250226,COURSE036
20250226,COURSE005
20250226,COURSE026
20250227,COURSE027
20250227,COURSE019
20250227,COURSE022
20250227,COURSE015
20250228,COURSE009
20250228,COURSE022
20250228,COURSE015
20250228,COURSE012
20250229,COURSE019
20250229,COURSE039
20250229,COURSE037
20250229,COURSE015
20250230,COURSE037
20250230,COURSE030
20250230,COURSE035
20250230,COURSE024
20250231,COURSE037
20250231,COURSE040
20250231,COURSE031
20250231,COURSE009
20250232,COURSE019
20250232,COURSE008
20250232,COURSE018
20250232,COURSE028
20250233,COURSE002
20250233,COURSE025
20250233,COURSE023
20250233,COURSE032
20250234,COURSE003
20250234,COURSE001
20250234,COURSE040
20250234,COURSE019
20250235,COURSE012
20250235,COURSE036
20250235,COURSE029
20250235,COURSE034
20250236,COURSE021
20250236,COURSE002
20250236,COURSE031
20250236,COURSE037
20250237,COURSE025
20250237,COURSE022
20250237,COURSE007
20250237,COURSE029
20250238,COURSE039
20250238,COURSE023
20250238,COURSE019
20250238,COURSE009
20250239,COURSE008
20250239,COURSE029
20250239,COURSE032
20250239,COURSE037
20250240,COURSE022
20250240,COURSE013
20250240,COURSE016
20250240,COURSE014
20250241,COURSE013
20250241,COURSE011
20250241,COURSE031
20250241,COURSE003
20250242,COURSE002
20250242,COURSE016
20250242,COURSE021
20250242,COURSE022
20250243,COURSE030
20250243,COURSE036
20250243,COURSE012
20250243,COURSE038
20250244,COURSE038
20250244,COURSE008
20250244,COURSE024
20250244,COURSE035
20250245,COURSE006
20250245,COURSE025
20250245,COURSE021
20250245,COURSE023
20250246,COURSE010
20250246,COURSE009
20250246,COURSE035
20250246,COURSE031
20250247,COURSE036
20250247,COURSE031
20250247,COURSE033
20250247,COURSE026
20250248,COURSE031
20250248,COURSE016
20250248,COURSE024
20250248,COURSE022
20250249,COURSE011
20250249,COURSE010
20250249,COURSE003
20250249,COURSE036
20250250,COURSE034
20250250,COURSE019
20250250,COURSE017
20250250,COURSE020
20250251,COURSE011
20250251,COURSE014
20250251,COURSE008
20250251,COURSE013
20250252,COURSE034
20250252,COURSE015
20250252,COURSE020
20250252,COURSE003
20250253,COURSE024
20250253,COURSE019
20250253,COURSE002
20250253,COURSE006
20250254,COURSE017
20250254,COURSE010
20250254,COURSE018
20250254,COURSE014
20250255,COURSE009
20250255,COURSE003
20250255,COURSE023
20250255,COURSE035
20250256,COURSE011
20250256,COURSE040
20250256,COURSE022
20250256,COURSE024
20250257,COURSE006
20250257,COURSE018
20250257,COURSE024
20250257,COURSE003
20250258,COURSE026
20250258,COURSE039
20250258,COURSE034
20250258,COURSE009
20250259,COURSE034
20250259,COURSE020
20250259,COURSE017
20250259,COURSE006
20250260,COURSE007
20250260,COURSE006
20250260,COURSE030
20250260,COURSE023
20250261,COURSE036
20250261,COURSE040
20250261,COURSE039
20250261,COURSE014
20250262,COURSE021
20250262,COURSE035
20250262,COURSE001
20250262,COURSE030
20250263,COURSE023
20250263,COURSE005
20250263,COURSE030
20250263,COURSE036
20250264,COURSE025
20250264,COURSE037
20250264,COURSE002
20250264,COURSE006
20250265,COURSE039
20250265,COURSE007
20250265,COURSE019
20250265,COURSE038
20250266,COURSE023
20250266,COURSE032
20250266,COURSE025
20250266,COURSE020
20250267,COURSE013
20250267,COURSE023
20250267,COURSE029
20250267,COURSE030
20250268,COURSE011
20250268,COURSE030
20250268,COURSE031
20250268,COURSE009
20250269,COURSE039
20250269,COURSE028
20250269,COURSE004
20250269,COURSE036
20250270,COURSE034
20250270,COURSE040
20250270,COURSE036
20250270,COURSE028
20250271,COURSE018
20250271,COURSE016
20250271,COURSE026
20250271,COURSE038
20250272,COURSE005
20250272,COURSE012
20250272,COURSE029
20250272,COURSE022
20250273,COURSE004
20250273,COURSE022
20250273,COURSE029
20250273,COURSE033
20250274,COURSE031
20250274,COURSE007
20250274,COURSE030
20250274,COURSE006
20250275,COURSE039
20250275,COURSE031
20250275,COURSE030
20250275,COURSE026
20250276,COURSE003
20250276,COURSE012
20250276,COURSE025
20250276,COURSE006
20250277,COURSE008
20250277,COURSE034
20250277,COURSE023
20250277,COURSE040
20250278,COURSE038
20250278,COURSE010
20250278,COURSE022
20250278,COURSE008
20250279,COURSE008
20250279,COURSE039
20250279,COURSE012
20250279,COURSE030
20250280,COURSE028
20250280,COURSE016
20250280,COURSE027
20250280,COURSE005
20250281,COURSE019
20250281,COURSE008
20250281,COURSE006
20250281,COURSE034
20250282,COURSE039
20250282,COURSE035
20250282,COURSE015
20250282,COURSE034
20250283,COURSE027
20250283,COURSE031
20250283,COURSE011
20250283,COURSE034
20250284,COURSE026
20250284,COURSE017
20250284,COURSE002
20250284,COURSE032
20250285,COURSE037
20250285,COURSE010
20250285,COURSE032
20250285,COURSE030
20250286,COURSE040
20250286,COURSE015
20250286,COURSE031
20250286,COURSE002
20250287,COURSE037
20250287,COURSE004
20250287,COURSE030
20250287,COURSE010
20250288,COURSE028
20250288,COURSE031
20250288,COURSE020
20250288,COURSE038
20250289,COURSE029
20250289,COURSE005
20250289,COURSE007
20250289,COURSE033
20250290,COURSE031
20250290,COURSE039
20250290,COURSE015
20250290,COURSE004
20250291,COURSE024
20250291,COURSE013
20250291,COURSE015
20250291,COURSE031
20250292,COURSE037
20250292,COURSE006
20250292,COURSE039
20250292,COURSE022
20250293,COURSE029
20250293,COURSE035
20250293,COURSE018
20250293,COURSE005
20250294,COURSE007
20250294,COURSE038
20250294,COURSE027
20250294,COURSE012
20250295,COURSE038
20250295,COURSE040
20250295,COURSE017
20250295,COURSE032
20250296,COURSE035
20250296,COURSE011
20250296,COURSE029
20250296,COURSE024
20250297,COURSE019
20250297,COURSE007
20250297,COURSE008
20250297,COURSE027
20250298,COURSE016
20250298,COURSE026
20250298,COURSE022
20250298,COURSE027
20250299,COURSE036
20250299,COURSE015
20250299,COURSE017
20250299,COURSE034
20250300,COURSE032
20250300,COURSE005
20250300,COURSE007
20250300,COURSE030
20250301,COURSE019
20250301,COURSE009
20250301,COURSE032
20250301,COURSE006
20250302,COURSE035
20250302,COURSE018
20250302,COURSE002
20250302,COURSE024
20250303,COURSE032
20250303,COURSE024
20250303,COURSE007
20250303,COURSE004
20250304,COURSE035
20250304,COURSE020
20250304,COURSE025
20250304,COURSE027
20250305,COURSE034
20250305,COURSE010
20250305,COURSE011
20250305,COURSE007
20250306,COURSE001
20250306,COURSE034
20250306,COURSE023
20250306,COURSE018
20250307,COURSE029
20250307,COURSE018
20250307,COURSE003
20250307,COURSE016
20250308,COURSE039
20250308,COURSE002
20250308,COURSE027
20250308,COURSE037
20250309,COURSE025
20250309,COURSE038
20250309,COURSE004
20250309,COURSE033
20250310,COURSE003
20250310,COURSE009
20250310,COURSE034
20250310,COURSE016
20250311,COURSE009
20250311,COURSE011
20250311,COURSE001
20250311,COURSE029
20250312,COURSE019
20250312,COURSE022
20250312,COURSE027
20250312,COURSE034
20250313,COURSE011
20250313,COURSE040
20250313,COURSE031
20250313,COURSE004
20250314,COURSE028
20250314,COURSE017
20250314,COURSE020
20250314,COURSE015
20250315,COURSE022
20250315,COURSE033
20250315,COURSE018
20250315,COURSE017
20250316,COURSE004
20250316,COURSE033
20250316,COURSE013
20250316,COURSE034
20250317,COURSE016
20250317,COURSE030
20250317,COURSE017
20250317,COURSE037
20250318,COURSE016
20250318,COURSE038
20250318,COURSE001
20250318,COURSE034
20250319,COURSE008
20250319,COURSE011
20250319,COURSE024
20250319,COURSE020
20250320,COURSE031
20250320,COURSE003
20250320,COURSE002
20250320,COURSE005
20250321,COURSE010
20250321,COURSE019
20250321,COURSE017
20250321,COURSE003
20250322,COURSE014
20250322,COURSE025
20250322,COURSE009
20250322,COURSE030
20250323,COURSE011
20250323,COURSE016
20250323,COURSE021
20250323,COURSE017
20250324,COURSE039
20250324,COURSE030
20250324,COURSE006
20250324,COURSE013
20250325,COURSE001
20250325,COURSE038
20250325,COURSE021
20250325,COURSE026
20250326,COURSE028
20250326,COURSE025
20250326,COURSE001
20250326,COURSE036
20250327,COURSE003
20250327,COURSE017
20250327,COURSE020
20250327,COURSE005
20250328,COURSE027
20250328,COURSE002
20250328,COURSE013
20250328,COURSE034
20250329,COURSE001
20250329,COURSE033
20250329,COURSE008
20250329,COURSE019
20250330,COURSE013
20250330,COURSE008
20250330,COURSE006
20250330,COURSE027
20250331,COURSE022
20250331,COURSE001
20250331,COURSE025
20250331,COURSE013
20250332,COURSE040
20250332,COURSE025
20250332,COURSE033
20250332,COURSE034
20250333,COURSE016
20250333,COURSE036
20250333,COURSE026
20250333,COURSE005
20250334,COURSE015
20250334,COURSE017
20250334,COURSE026
20250334,COURSE040
20250335,COURSE021
20250335,COURSE027
20250335,COURSE017
20250335,COURSE033
20250336,COURSE008
20250336,COURSE016
20250336,COURSE029
20250336,COURSE017
20250337,COURSE027
20250337,COURSE022
20250337,COURSE017
20250337,COURSE015
20250338,COURSE012
20250338,COURSE003
20250338,COURSE039
20250338,COURSE004
20250339,COURSE032
20250339,COURSE006
20250339,COURSE024
20250339,COURSE015
20250340,COURSE018
20250340,COURSE025
20250340,COURSE033
20250340,COURSE003
20250341,COURSE020
20250341,COURSE030
20250341,COURSE002
20250341,COURSE014
20250342,COURSE027
20250342,COURSE015
20250342,COURSE003
20250342,COURSE022
20250343,COURSE035
20250343,COURSE030
20250343,COURSE039
20250343,COURSE001
20250344,COURSE021
20250344,COURSE032
20250344,COURSE017
20250344,COURSE026
20250345,COURSE007
20250345,COURSE017
20250345,COURSE039
20250345,COURSE019
20250346,COURSE004
20250346,COURSE015
20250346,COURSE014
20250346,COURSE002
20250347,COURSE009
20250347,COURSE021
20250347,COURSE004
20250347,COURSE011
20250348,COURSE024
20250348,COURSE009
20250348,COURSE011
20250348,COURSE018
20250349,COURSE037
20250349,COURSE031
20250349,COURSE006
20250349,COURSE007
20250350,COURSE033
