StudentID,StudentName,Department
20250083,Student_83,EEE
20250084,Student_84,ME
20250085,Student_85,IE
20250086,Student_86,CE
20250087,Student_87,ME
20250088,Student_88,CE
20250089,Student_89,IE
20250090,Student_90,EEE
20250091,Student_91,IE
20250092,Student_92,ME
20250093,Student_93,SE
20250094,Student_94,CE
20250095,Student_95,ME
20250096,Student_96,ME
20250097,Student_97,CE
20250098,Student_98,IE
20250099,Student_99,IE
20250100,Student_100,IE
20250101,Student_101,EEE
20250102,Student_102,SE
20250103,Student_103,CE
20250104,Student_104,ME
20250105,Student_105,CE
20250106,Student_106,SE
20250107,Student_107,IE
20250108,Student_108,EEE
20250109,Student_109,ME
20250110,Student_110,EEE
20250111,Student_111,CE
20250112,Student_112,IE
20250113,Student_113,EEE
20250114,Student_114,ME
20250115,Student_115,ME
20250116,Student_116,CE
20250117,Student_117,IE
20250118,Student_118,SE
20250119,Student_119,SE
20250120,Student_120,EEE
20250121,Student_121,CE
20250122,Student_122,ME
20250123,Student_123,SE
20250124,Student_124,ME
20250125,Student_125,IE
20250126,Student_126,SE
20250127,Student_127,IE
20250128,Student_128,ME
20250129,Student_129,CE
20250130,Student_130,ME
20250131,Student_131,SE
20250132,Student_132,SE
20250133,Student_133,EEE
20250134,Student_134,IE
20250135,Student_135,SE
20250136,Student_136,SE
20250137,Student_137,SE
20250138,Student_138,EEE
20250139,Student_139,IE
20250140,Student_140,IE
20250141,Student_141,IE
20250142,Student_142,CE
20250143,Student_143,CE
20250144,Student_144,IE
20250145,Student_145,ME
20250146,Student_146,ME
20250147,Student_147,EEE
20250148,Student_148,EEE
20250149,Student_149,SE
20250150,Student_150,IE
20250151,Student_151,EEE
20250152,Student_152,IE
20250153,Student_153,IE
20250154,Student_154,SE
20250155,Student_155,EEE
20250156,Student_156,IE
20250157,Student_157,CE
20250158,Student_158,EEE
20250159,Student_159,ME
20250160,Student_160,ME
20250161,Student_161,IE
20250162,Student_162,IE
20250163,Student_163,IE
20250164,Student_164,EEE
20250165,Student_165,IE
20250166,Student_166,ME
20250167,Student_167,IE
20250168,Student_168,EEE
20250169,Student_169,SE
20250170,Student_170,CE
20250171,Student_171,EEE
20250172,Student_172,EEE
20250173,Student_173,CE
20250174,Student_174,CE
20250175,Student_175,CE
20250176,Student_176,ME
20250177,Student_177,SE
20250178,Student_178,ME
20250179,Student_179,CE
20250180,Student_180,IE
20250181,Student_181,IE
20250182,Student_182,EEE
20250183,Student_183,IE
20250184,Student_184,SE
20250185,Student_185,ME
20250186,Student_186,ME
20250187,Student_187,IE
20250188,Student_188,IE
20250189,Student_189,ME
20250190,Student_190,EEE
20250191,Student_191,SE
20250192,Student_192,EEE
20250193,Student_193,CE
20250194,Student_194,CE
20250195,Student_195,SE
20250196,Student_196,SE
20250197,Student_197,ME
20250198,Student_198,IE
20250199,Student_199,EEE
20250200,Student_200,IE
20250201,Student_201,EEE
20250202,Student_202,IE
20250203,Student_203,SE
20250204,Student_204,CE
20250205,Student_205,IE
20250206,Student_206,IE
20250207,Student_207,CE
20250208,Student_208,EEE
20250209,Student_209,IE
20250210,Student_210,SE
20250211,Student_211,EEE
20250212,Student_212,ME
20250213,Student_213,EEE
20250214,Student_214,SE
20250215,Student_215,EEE
20250216,Student_216,EEE
20250217,Student_217,CE
20250218,Student_218,ME
20250219,Student_219,CE
20250220,Student_220,EEE
20250221,Student_221,SE
20250222,Student_222,SE
20250223,Student_223,EEE
20250224,Student_224,IE
20250225,Student_225,CE
20250226,Student_226,SE
20250227,Student_227,SE
20250228,Student_228,EEE
20250229,Student_229,ME
20250230,Student_230,CE
20250231,Student_231,CE
20250232,Student_232,ME
20250233,Student_233,SE
20250234,Student_234,EEE
20250235,Student_235,EEE
20250236,Student_236,SE
20250237,Student_237,IE
20250238,Student_238,ME
20250239,Student_239,IE
20250240,Student_240,SE
20250241,Student_241,IE
20250242,Student_242,EEE
20250243,Student_243,CE
20250244,Student_244,EEE
20250245,Student_245,SE
20250246,Student_246,CE
20250247,Student_247,CE
20250248,Student_248,SE
20250249,Student_249,SE
20250250,Student_250,CE
20250251,Student_251,EEE
20250252,Student_252,IE
20250253,Student_253,SE
20250254,Student_254,ME
20250255,Student_255,EEE
20250256,Student_256,CE
20250257,Student_257,SE
20250258,Student_258,SE
20250259,Student_259,ME
20250260,Student_260,ME
20250261,Student_261,EEE
20250262,Student_262,IE
20250263,Student_263,CE
20250264,Student_264,ME
20250265,Student_265,CE
20250266,Student_266,IE
20250267,Student_267,SE
20250268,Student_268,CE
20250269,Student_269,ME
20250270,Student_270,EEE
20250271,Student_271,IE
20250272,Student_272,EEE
20250273,Student_273,ME
20250274,Student_274,IE
20250275,Student_275,SE
20250276,Student_276,EEE
20250277,Student_277,CE
20250278,Student_278,ME
20250279,Student_279,SE
20250280,Student_280,ME
20250281,Student_281,IE
20250282,Student_282,SE
20250283,Student_283,EEE
20250284,Student_284,CE
20250285,Student_285,SE
20250286,Student_286,IE
20250287,Student_287,EEE
20250288,Student_288,EEE
20250289,Student_289,EEE
20250290,Student_290,SE
20250291,Student_291,CE
20250292,Student_292,CE
20250293,Student_293,ME
20250294,Student_294,ME
20250295,Student_295,SE
20250296,Student_296,CE
20250297,Student_297,ME
20250298,Student_298,EEE
20250299,Student_299,ME
20250300,Student_300,SE
20250301,Student_301,EEE
20250302,Student_302,EEE
20250303,Student_303,ME
20250304,Student_304,IE
20250305,Student_305,CE
20250306,Student_306,IE
20250307,Student_307,SE
20250308,Student_308,EEE
20250309,Student_309,EEE
20250310,Student_310,SE
20250311,Student_311,IE
20250312,Student_312,CE
20250313,Student_313,ME
20250314,Student_314,ME
20250315,Student_315,ME
20250316,Student_316,IE
20250317,Student_317,CE
20250318,Student_318,EEE
20250319,Student_319,EEE
20250320,Student_320,CE
20250321,Student_321,IE
20250322,Student_322,CE
20250323,Student_323,ME
20250324,Student_324,CE
20250325,Student_325,EEE
20250326,Student_326,CE
20250327,Student_327,ME
20250328,Student_328,CE
20250329,Student_329,IE
20250330,Student_330,SE
20250331,Student_331,CE
20250332,Student_332,IE
20250333,Student_333,EEE
20250334,Student_334,SE
20250335,Student_335,IE
20250336,Student_336,CE
20250337,Student_337,IE
20250338,Student_338,CE
20250339,Student_339,SE
20250340,Student_340,ME
20250341,Student_341,CE
20250342,Student_342,CE
20250343,Student_343,ME
20250344,Student_344,IE
20250345,Student_345,ME
20250346,Student_346,SE
20250347,Student_347,IE
20250348,Student_348,ME
20250349,Student_349,ME
20250350,Student_350,CE
20250351,Student_351,SE
20250352,Student_352,SE
20250353,Student_353,IE
20250354,Student_354,IE
20250355,Student_355,SE
20250356,Student_356,ME
20250357,Student_357,IE
20250358,Student_358,IE
20250359,Student_359,IE
20250360,Student_360,CE
20250361,Student_361,CE
20250362,Student_362,EEE
20250363,Student_363,SE
20250364,Student_364,IE
20250365,Student_365,CE
20250366,Student_366,CE
20250367,Student_367,IE
20250368,Student_368,SE
20250369,Student_369,CE
20250370,Student_370,ME
20250371,Student_371,ME
20250372,Student_372,CE
20250373,Student_373,CE
20250374,Student_374,CE
20250375,Student_375,EEE
20250376,Student_376,ME
20250377,Student_377,SE
20250378,Student_378,SE
20250379,Student_379,IE
20250380,Student_380,EEE
20250381,Student_381,IE
20250382,Student_382,CE
20250383,Student_383,CE
20250384,Student_384,IE
20250385,Student_385,ME
20250386,Student_386,IE
20250387,Student_387,SE
20250388,Student_388,ME
20250389,Student_389,ME
20250390,Student_390,CE
20250391,Student_391,CE
20250392,Student_392,EEE
20250393,Student_393,CE
20250394,Student_394,SE
20250395,Student_395,CE
20250396,Student_396,ME
20250397,Student_397,IE
20250398,Student_398,ME
20250399,Student_399,CE
20250400,Student_400,IE
20250401,Student_401,ME
20250402,Student_402,CE
20250403,Student_403,SE
20250404,Student_404,EEE
20250405,Student_405,EEE
20250406,Student_406,ME
20250407,Student_407,IE
20250408,Student_408,EEE
20250409,Student_409,CE
20250410,Student_410,EEE
20250411,Student_411,IE
20250412,Student_412,SE
20250413,Student_413,SE
20250414,Student_414,IE
20250415,Student_415,EEE
20250416,Student_416,IE
20250417,Student_417,SE
20250418,Student_418,SE
20250419,Student_419,EEE
20250420,Student_420,IE
20250421,Student_421,EEE
20250422,Student_422,IE
20250423,Student_423,IE
20250424,Student_424,CE
20250425,Student_425,IE
20250426,Student_426,ME
20250427,Student_427,EEE
20250428,Student_428,CE
20250429,Student_429,CE
20250430,Student_430,CE
20250431,Student_431,CE
20250432,Student_432,ME
20250433,Student_433,CE
20250434,Student_434,SE
20250435,Student_435,IE
20250436,Student_436,EEE
20250437,Student_437,EEE
20250438,Student_438,IE
20250439,Student_439,IE
20250440,Student_440,CE
20250441,Student_441,ME
20250442,Student_442,IE
20250443,Student_443,EEE
20250444,Student_444,ME
20250445,Student_445,CE
20250446,Student_446,IE
20250447,Student_447,SE
20250448,Student_448,IE
20250449,Student_449,CE
20250450,Student_450,CE
20250451,Student_451,EEE
20250452,Student_452,SE
20250453,Student_453,EEE
20250454,Student_454,IE
20250455,Student_455,ME
20250456,Student_456,SE
20250457,Student_457,CE
20250458,Student_458,EEE
20250459,Student_459,CE
20250460,Student_460,IE
20250461,Student_461,ME
20250462,Student_462,SE
20250463,Student_463,ME
20250464,Student_464,IE
20250465,Student_465,CE
20250466,Student_466,CE
20250467,Student_467,IE
20250468,Student_468,SE
20250469,Student_469,CE
20250470,Student_470,EEE
20250471,Student_471,SE
20250472,Student_472,EEE
20250473,Student_473,IE
20250474,Student_474,IE
20250475,Student_475,EEE
20250476,Student_476,SE
20250477,Student_477,IE
20250478,Student_478,IE
20250479,Student_479,IE
20250480,Student_480,IE
20250481,Student_481,ME
20250482,Student_482,IE
20250483,Student_483,SE
20250484,Student_484,ME
20250485,Student_485,CE
20250486,Student_486,SE
20250487,Student_487,SE
20250488,Student_488,ME
20250489,Student_489,CE
20250490,Student_490,ME
20250491,Student_491,CE
20250492,Student_492,SE
20250493,Student_493,EEE
20250494,Student_494,IE
20250495,Student_495,IE
20250496,Student_496,CE
20250497,Student_497,CE
20250498,Student_498,CE
20250499,Student_499,CE
20250500,Student_500,CE
20250501,Student_501,SE
20250502,Student_502,EEE
20250503,Student_503,CE
20250504,Student_504,ME
20250505,Student_505,SE
20250506,Student_506,IE
20250507,Student_507,IE
20250508,Student_508,EEE
20250509,Student_509,SE
20250510,Student_510,IE
20250511,Student_511,SE
20250512,Student_512,ME
20250513,Student_513,ME
20250514,Student_514,ME
20250515,Student_515,SE
20250516,Student_516,SE
20250517,Student_517,IE
20250518,Student_518,IE
20250519,Student_519,ME
20250520,Student_520,CE
20250521,Student_521,CE
20250522,Student_522,ME
20250523,Student_523,IE
20250524,Student_524,EEE
20250525,Student_525,EEE
20250526,Student_526,ME
20250527,Student_527,SE
20250528,Student_528,EEE
20250529,Student_529,SE
20250530,Student_530,IE
20250531,Student_531,EEE
20250532,Student_532,SE
20250533,Student_533,CE
20250534,Student_534,SE
20250535,Student_535,CE
20250536,Student_536,IE
20250537,Student_537,CE
20250538,Student_538,IE
20250539,Student_539,SE
20250540,Student_540,EEE
20250541,Student_541,IE
20250542,Student_542,IE
20250543,Student_543,EEE
20250544,Student_544,EEE
20250545,Student_545,CE
20250546,Student_546,CE
20250547,Student_547,CE
20250548,Student_548,EEE
20250549,Student_549,IE
20250550,Student_550,SE
20250551,Student_551,ME
20250552,Student_552,CE
20250553,Student_553,ME
20250554,Student_554,SE
20250555,Student_555,IE
20250556,Student_556,IE
20250557,Student_557,IE
20250558,Student_558,CE
20250559,Student_559,IE
20250560,Student_560,SE
20250561,Student_561,CE
20250562,Student_562,ME
20250563,Student_563,ME
20250564,Student_564,EEE
20250565,Student_565,IE
20250566,Student_566,IE
20250567,Student_567,ME
20250568,Student_568,ME
20250569,Student_569,EEE
20250570,Student_570,IE
20250571,Student_571,IE
20250572,Student_572,ME
20250573,Student_573,IE
20250574,Student_574,CE
20250575,Student_575,IE
20250576,Student_576,EEE
20250577,Student_577,IE
20250578,Student_578,SE
20250579,Student_579,CE
20250580,Student_580,CE
20250581,Student_581,EEE
20250582,Student_582,SE
20250583,Student_583,IE
20250584,Student_584,IE
20250585,Student_585,ME
20250586,Student_586,CE
20250587,Student_587,IE
20250588,Student_588,IE
20250589,Student_589,SE
20250590,Student_590,CE
20250591,Student_591,CE
20250592,Student_592,SE
20250593,Student_593,IE
20250594,Student_594,ME
20250595,Student_595,CE
20250596,Student_596,CE
20250597,Student_597,SE
20250598,Student_598,IE
20250599,Student_599,SE
20250600,Student_600,IE
20250601,Student_601,IE
20250602,Student_602,EEE
20250603,Student_603,EEE
20250604,Student_604,IE
20250605,Student_605,IE
20250606,Student_606,CE
20250607,Student_607,EEE
20250608,Student_608,SE
20250609,Student_609,ME
20250610,Student_610,IE
20250611,Student_611,IE
20250612,Student_612,CE
20250613,Student_613,EEE
20250614,Student_614,ME
20250615,Student_615,IE
20250616,Student_616,IE
20250617,Student_617,IE
20250618,Student_618,SE
20250619,Student_619,CE
20250620,Student_620,CE
20250621,Student_621,SE
20250622,Student_622,SE
20250623,Student_623,SE
20250624,Student_624,CE
20250625,Student_625,SE
20250626,Student_626,IE
20250627,Student_627,EEE
20250628,Student_628,EEE
20250629,Student_629,SE
20250630,Student_630,IE
20250631,Student_631,SE
20250632,Student_632,ME
20250633,Student_633,CE
20250634,Student_634,ME
20250635,Student_635,SE
20250636,Student_636,SE
20250637,Student_637,SE
20250638,Student_638,ME
20250639,Student_639,SE
20250640,Student_640,CE
20250641,Student_641,CE
20250642,Student_642,ME
20250643,Student_643,EEE
20250644,Student_644,ME
20250645,Student_645,CE
20250646,Student_646,CE
20250647,Student_647,IE
20250648,Student_648,IE
20250649,Student_649,IE
20250650,Student_650,CE
20250651,Student_651,IE
20250652,Student_652,EEE
20250653,Student_653,ME
20250654,Student_654,CE
20250655,Student_655,IE
20250656,Student_656,SE
20250657,Student_657,SE
20250658,Student_658,SE
20250659,Student_659,EEE
20250660,Student_660,CE
20250661,Student_661,ME
20250662,Student_662,CE
20250663,Student_663,ME
20250664,Student_664,SE
20250665,Student_665,IE
20250666,Student_666,SE
20250667,Student_667,EEE
20250668,Student_668,SE
20250669,Student_669,CE
20250670,Student_670,EEE
20250671,Student_671,SE
20250672,Student_672,CE
20250673,Student_673,SE
20250674,Student_674,ME
20250675,Student_675,EEE
20250676,Student_676,EEE
20250677,Student_677,IE
20250678,Student_678,SE
20250679,Student_679,ME
20250680,Student_680,ME
20250681,Student_681,CE
20250682,Student_682,SE
20250683,Student_683,CE
20250684,Student_684,CE
20250685,Student_685,EEE
20250686,Student_686,ME
20250687,Student_687,SE
20250688,Student_688,IE
20250689,Student_689,SE
20250690,Student_690,CE
20250691,Student_691,CE
20250692,Student_692,EEE
20250693,Student_693,IE
20250694,Student_694,ME
20250695,Student_695,IE
20250696,Student_696,EEE
20250697,Student_697,CE
20250698,Student_698,ME
20250699,Student_699,CE
20250700,Student_700,EEE
20250701,Student_701,ME
20250702,Student_702,IE
20250703,Student_703,SE
20250704,Student_704,SE
20250705,Student_705,SE
20250706,Student_706,EEE
20250707,Student_707,IE
20250708,Student_708,IE
20250709,Student_709,EEE
20250710,Student_710,SE
20250711,Student_711,EEE
20250712,Student_712,EEE
20250713,Student_713,EEE
20250714,Student_714,IE
20250715,Student_715,EEE
20250716,Student_716,CE
20250717,Student_717,IE
20250718,Student_718,ME
20250719,Student_719,IE
20250720,Student_720,IE
20250721,Student_721,CE
20250722,Student_722,IE
20250723,Student_723,ME
20250724,Student_724,IE
20250725,Student_725,CE
20250726,Student_726,EEE
20250727,Student_727,ME
20250728,Student_728,ME
20250729,Student_729,EEE
20250730,Student_730,CE
20250731,Student_731,EEE
20250732,Student_732,IE
20250733,Student_733,SE
20250734,Student_734,EEE
20250735,Student_735,ME
20250736,Student_736,EEE
20250737,Student_737,IE
20250738,Student_738,SE
20250739,Student_739,ME
20250740,Student_740,EEE
20250741,Student_741,EEE
20250742,Student_742,CE
20250743,Student_743,EEE
20250744,Student_744,IE
20250745,Student_745,ME
20250746,Student_746,ME
20250747,Student_747,CE
20250748,Student_748,IE
20250749,Student_749,CE
20250750,Student_750,CE
20250751,Student_751,SE
20250752,Student_752,ME
20250753,Student_753,SE
20250754,Student_754,ME
20250755,Student_755,SE
20250756,Student_756,IE
20250757,Student_757,SE
20250758,Student_758,IE
20250759,Student_759,EEE
20250760,Student_760,IE
20250761,Student_761,SE
20250762,Student_762,IE
20250763,Student_763,ME
20250764,Student_764,EEE
20250765,Student_765,SE
20250766,Student_766,CE
20250767,Student_767,ME
20250768,Student_768,SE
20250769,Student_769,IE
20250770,Student_770,ME
20250771,Student_771,SE
20250772,Student_772,SE
20250773,Student_773,ME
20250774,Student_774,ME
20250775,Student_775,ME
20250776,Student_776,SE
20250777,Student_777,ME
20250778,Student_778,IE
20250779,Student_779,IE
20250780,Student_780,IE
20250781,Student_781,ME
20250782,Student_782,CE
20250783,Student_783,ME
20250784,Student_784,CE
20250785,Student_785,EEE
20250786,Student_786,CE
20250787,Student_787,ME
20250788,Student_788,IE
20250789,Student_789,ME
20250790,Student_790,ME
20250791,Student_791,EEE
20250792,Student_792,EEE
20250793,Student_793,ME
20250794,Student_794,ME
20250795,Student_795,EEE
20250796,Student_796,IE
20250797,Student_797,SE
20250798,Student_798,CE
20250799,Student_799,CE
20250800,Student_800,CE
20250801,Student_801,SE
20250802,Student_802,CE
20250803,Student_803,ME
20250804,Student_804,IE
20250805,Student_805,CE
20250806,Student_806,SE
20250807,Student_807,IE
20250808,Student_808,ME
20250809,Student_809,SE
20250810,Student_810,IE
20250811,Student_811,ME
20250812,Student_812,IE
20250813,Student_813,ME
20250814,Student_814,ME
20250815,Student_815,SE
20250816,Student_816,SE
20250817,Student_817,SE
20250818,Student_818,EEE
20250819,Student_819,ME
20250820,Student_820,EEE
20250821,Student_821,SE
20250822,Student_822,SE
20250823,Student_823,CE
20250824,Student_824,EEE
20250825,Student_825,EEE
20250826,Student_826,EEE
20250827,Student_827,EEE
20250828,Student_828,CE
20250829,Student_829,IE
20250830,Student_830,CE
20250831,Student_831,CE
20250832,Student_832,SE
20250833,Student_833,SE
20250834,Student_834,IE
20250835,Student_835,IE
20250836,Student_836,ME
20250837,Student_837,SE
20250838,Student_838,EEE
20250839,Student_839,IE
20250840,Student_840,SE
20250841,Student_841,CE
20250842,Student_842,ME
20250843,Student_843,SE
20250844,Student_844,IE
20250845,Student_845,IE
20250846,Student_846,ME
20250847,Student_847,SE
20250848,Student_848,IE
20250849,Student_849,EEE
20250850,Student_850,CE
20250851,Student_851,SE
20250852,Student_852,IE
20250853,Student_853,ME
20250854,Student_854,EEE
20250855,Student_855,IE
20250856,Student_856,SE
20250857,Student_857,SE
20250858,Student_858,CE
20250859,Student_859,ME
20250860,Student_860,CE
20250861,Student_861,EEE
20250862,Student_862,CE
20250863,Student_863,EEE
20250864,Student_864,CE
20250865,Student_865,IE
20250866,Student_866,IE
20250867,Student_867,SE
20250868,Student_868,EEE
20250869,Student_869,SE
20250870,Student_870,IE
20250871,Student_871,IE
20250872,Student_872,IE
20250873,Student_873,ME
20250874,Student_874,EEE
20250875,Student_875,ME
20250876,Student_876,CE
20250877,Student_877,ME
20250878,Student_878,ME
20250879,Student_879,EEE
20250880,Student_880,ME
20250881,Student_881,ME
20250882,Student_882,SE
20250883,Student_883,CE
20250884,Student_884,CE
20250885,Student_885,IE
20250886,Student_886,CE
20250887,Student_887,IE
20250888,Student_888,SE
20250889,Student_889,EEE
20250890,Student_890,IE
20250891,Student_891,EEE
20250892,Student_892,SE
20250893,Student_893,CE
20250894,Student_894,EEE
20250895,Student_895,SE
20250896,Student_896,IE
20250897,Student_897,CE
20250898,Student_898,IE
20250899,Student_899,ME
20250900,Student_900,IE
20250901,Student_901,IE
20250902,Student_902,SE
20250903,Student_903,CE
20250904,Student_904,EEE
20250905,Student_905,ME
20250906,Student_906,EEE
20250907,Student_907,EEE
20250908,Student_908,SE
20250909,Student_909,CE
20250910,Student_910,ME
20250911,Student_911,ME
20250912,Student_912,CE
20250913,Student_913,SE
20250914,Student_914,ME
20250915,Student_915,CE
20250916,Student_916,CE
20250917,Student_917,CE
20250918,Student_918,EEE
20250919,Student_919,IE
20250920,Student_920,ME
20250921,Student_921,ME
20250922,Student_922,CE
20250923,Student_923,EEE
20250924,Student_924,ME
20250925,Student_925,SE
20250926,Student_926,CE
20250927,Student_927,ME
20250928,Student_928,SE
20250929,Student_929,EEE
20250930,Student_930,CE
20250931,Student_931,CE
20250932,Student_932,SE
20250933,Student_933,ME
20250934,Student_934,CE
20250935,Student_935,ME
20250936,Student_936,EEE
20250937,Student_937,IE
20250938,Student_938,EEE
20250939,Student_939,EEE
20250940,Student_940,SE
20250941,Student_941,ME
20250942,Student_942,ME
20250943,Student_943,EEE
20250944,Student_944,IE
20250945,Student_945,CE
20250946,Student_946,ME
20250947,Student_947,CE
20250948,Student_948,SE
20250949,Student_949,CE
20250950,Student_950,CE
20250951,Student_951,EEE
20250952,Student_952,ME
20250953,Student_953,SE
20250954,Student_954,SE
20250955,Student_955,EEE
20250956,Student_956,EEE
20250957,Student_957,ME
20250958,Student_958,ME
20250959,Student_959,SE
20250960,Student_960,SE
20250961,Student_961,CE
20250962,Student_962,CE
20250963,Student_963,EEE
20250964,Student_964,SE
20250965,Student_965,CE
20250966,Student_966,SE
20250967,Student_967,EEE
20250968,Student_968,IE
20250969,Student_969,CE
20250970,Student_970,EEE
20250971,Student_971,ME
20250972,Student_972,ME
20250973,Student_973,EEE
20250974,Student_974,SE
20250975,Student_975,EEE
20250976,Student_976,IE
20250977,Student_977,IE
20250978,Student_978,SE
20250979,Student_979,IE
20250980,Student_980,EEE
20250981,Student_981,ME
20250982,Student_982,IE
20250983,Student_983,IE
20250984,Student_984,EEE
20250985,Student_985,ME
20250986,Student_986,CE
20250987,Student_987,EEE
20250988,Student_988,EEE
20250989,Student_989,ME
20250990,Student_990,IE
20250991,Student_991,ME
20250992,Student_992,EEE
20250993,Student_993,CE
20250994,Student_994,IE
20250995,Student_995,SE
20250996,Student_996,IE
20250997,Student_997,IE
20250998,Student_998,IE
20250999,Student_999,CE
20251000,Student_1000,CE
20251001,Student_1001,IE
20251002,Student_1002,ME
20251003,Student_1003,CE
20251004,Student_1004,EEE
20251005,Student_1005,CE
20251006,Student_1006,EEE
20251007,Student_1007,SE
20251008,Student_1008,IE
20251009,Student_1009,SE
20251010,Student_1010,SE
20251011,Student_1011,ME
20251012,Student_1012,SE
20251013,Student_1013,CE
20251014,Student_1014,IE
20251015,Student_1015,CE
20251016,Student_1016,IE
20251017,Student_1017,ME
20251018,Student_1018,CE
20251019,Student_1019,IE
20251020,Student_1020,IE
20251021,Student_1021,SE
20251022,Student_1022,ME
20251023,Student_1023,ME
20251024,Student_1024,IE
20251025,Student_1025,CE
20251026,Student_1026,CE
20251027,Student_1027,SE
20251028,Student_1028,SE
20251029,Student_1029,SE
20251030,Student_1030,SE
20251031,Student_1031,SE
20251032,Student_1032,IE
20251033,Student_1033,CE
20251034,Student_1034,SE
20251035,Student_1035,CE
20251036,Student_1036,ME
20251037,Student_1037,ME
20251038,Student_1038,CE
20251039,Student_1039,IE
20251040,Student_1040,EEE
20251041,Student_1041,ME
20251042,Student_1042,EEE
20251043,Student_1043,EEE
20251044,Student_1044,EEE
20251045,Student_1045,CE
20251046,Student_1046,SE
20251047,Student_1047,CE
20251048,Student_1048,SE
20251049,Student_1049,ME
20251050,Student_1050,CE
20251051,Student_1051,EEE
20251052,Student_1052,SE
20251053,Student_1053,IE
20251054,Student_1054,IE
20251055,Student_1055,CE
20251056,Student_1056,EEE
20251057,Student_1057,IE
20251058,Student_1058,EEE
20251059,Student_1059,ME
20251060,Student_1060,SE
20251061,Student_1061,IE
20251062,Student_1062,IE
20251063,Student_1063,ME
20251064,Student_1064,EEE
20251065,Student_1065,IE
20251066,Student_1066,SE
20251067,Student_1067,IE
20251068,Student_1068,IE
20251069,Student_1069,IE
20251070,Student_1070,SE
20251071,Student_1071,SE
20251072,Student_1072,IE
20251073,Student_1073,EEE
20251074,Student_1074,EEE
20251075,Student_1075,EEE
20251076,Student_1076,IE
20251077,Student_1077,ME
20251078,Student_1078,IE
20251079,Student_1079,EEE
20251080,Student_1080,ME
20251081,Student_1081,ME
20251082,Student_1082,EEE
20251083,Student_1083,EEE
20251084,Student_1084,IE
20251085,Student_1085,CE
20251086,Student_1086,EEE
20251087,Student_1087,CE
20251088,Student_1088,CE
20251089,Student_1089,EEE
20251090,Student_1090,CE
20251091,Student_1091,ME
20251092,Student_1092,IE
20251093,Student_1093,ME
20251094,Student_1094,ME
20251095,Student_1095,IE
20251096,Student_1096,ME
20251097,Student_1097,CE
20251098,Student_1098,ME
20251099,Student_1099,SE
20251100,Student_1100,IE
20251101,Student_1101,IE
20251102,Student_1102,IE
20251103,Student_1103,SE
20251104,Student_1104,IE
20251105,Student_1105,IE
20251106,Student_1106,ME
20251107,Student_1107,IE
20251108,Student_1108,ME
20251109,Student_1109,EEE
20251110,Student_1110,EEE
20251111,Student_1111,SE
20251112,Student_1112,IE
20251113,Student_1113,SE
20251114,Student_1114,CE
20251115,Student_1115,CE
20251116,Student_1116,SE
20251117,Student_1117,IE
20251118,Student_1118,EEE
20251119,Student_1119,SE
20251120,Student_1120,ME
20251121,Student_1121,IE
20251122,Student_1122,IE
20251123,Student_1123,CE
20251124,Student_1124,EEE
20251125,Student_1125,IE
20251126,Student_1126,ME
20251127,Student_1127,SE
20251128,Student_1128,CE
20251129,Student_1129,IE
20251130,Student_1130,CE
20251131,Student_1131,EEE
20251132,Student_1132,ME
20251133,Student_1133,SE
20251134,Student_1134,ME
20251135,Student_1135,EEE
