StudentID,CourseCode
20270064,COURSE017
20270064,COURSE012
20270065,COURSE013
20270065,COURSE018
20270065,COURSE014
20270066,COURSE003
20270066,COURSE005
20270066,COURSE011
20270067,COURSE011
20270067,COURSE004
20270067,COURSE007
20270068,COURSE006
20270068,COURSE013
20270068,COURSE020
20270069,COURSE013
20270069,COURSE004
20270069,COURSE008
20270070,COURSE014
20270070,COURSE007
20270070,COURSE005
20270071,COURSE004
20270071,COURSE007
20270071,COURSE016
20270072,COURSE015
20270072,COURSE003
20270072,COURSE016
20270073,COURSE020
20270073,COURSE003
20270073,COURSE010
20270074,COURSE006
20270074,COURSE019
20270074,COURSE007
20270075,COURSE020
20270075,COURSE004
20270075,COURSE018
20270076,COURSE011
20270076,COURSE008
20270076,COURSE003
20270077,COURSE010
20270077,COURSE017
20270077,COURSE006
20270078,COURSE005
20270078,COURSE018
20270078,COURSE004
20270079,COURSE005
20270079,COURSE020
20270079,COURSE011
20270080,COURSE018
20270080,COURSE011
20270080,COURSE009
20270081,COURSE011
20270081,COURSE010
20270081,COURSE001
20270082,COURSE014
20270082,COURSE005
20270082,COURSE018
20270083,COURSE012
20270083,COURSE009
20270083,COURSE017
20270084,COURSE013
20270084,COURSE001
20270084,COURSE016
20270085,COURSE018
20270085,COURSE002
20270085,COURSE012
20270086,COURSE014
20270086,COURSE008
20270086,COURSE017
20270087,COURSE013
20270087,COURSE005
20270087,COURSE001
20270088,COURSE013
20270088,COURSE019
20270088,COURSE011
20270089,COURSE018
20270089,COURSE017
20270089,COURSE016
20270090,COURSE004
20270090,COURSE007
20270090,COURSE017
20270091,COURSE007
20270091,COURSE019
20270091,COURSE018
20270092,COURSE013
20270092,COURSE020
20270092,COURSE003
20270093,COURSE020
20270093,COURSE008
20270093,COURSE013
20270094,COURSE017
20270094,COURSE016
20270094,COURSE015
20270095,COURSE020
20270095,COURSE003
20270095,COURSE005
20270096,COURSE001
20270096,COURSE008
20270096,COURSE019
20270097,COURSE018
20270097,COURSE004
20270097,COURSE013
20270098,COURSE001
20270098,COURSE013
20270098,COURSE010
20270099,COURSE008
20270099,COURSE014
20270099,COURSE003
20270100,COURSE010
20270100,COURSE001
20270100,COURSE017
20270101,COURSE010
20270101,COURSE002
20270101,COURSE011
20270102,COURSE007
20270102,COURSE010
20270102,COURSE018
20270103,COURSE013
20270103,COURSE018
20270103,COURSE019
20270104,COURSE007
20270104,COURSE017
20270104,COURSE008
20270105,COURSE007
20270105,COURSE018
20270105,COURSE006
20270106,COURSE013
20270106,COURSE005
20270106,COURSE012
20270107,COURSE011
20270107,COURSE016
20270107,COURSE014
20270108,COURSE017
20270108,COURSE005
20270108,COURSE015
20270109,COURSE014
20270109,COURSE015
20270109,COURSE007
20270110,COURSE005
20270110,COURSE004
20270110,COURSE014
20270111,COURSE003
20270111,COURSE006
20270111,COURSE008
20270112,COURSE001
20270112,COURSE002
20270112,COURSE010
20270113,COURSE013
20270113,COURSE017
20270113,COURSE019
20270114,COURSE009
20270114,COURSE019
20270114,COURSE015
20270115,COURSE002
20270115,COURSE015
20270115,COURSE017
20270116,COURSE010
20270116,COURSE011
20270116,COURSE018
20270117,COURSE017
20270117,COURSE019
20270117,COURSE005
20270118,COURSE012
20270118,COURSE008
20270118,COURSE003
20270119,COURSE002
20270119,COURSE018
20270119,COURSE005
20270120,COURSE019
20270120,COURSE020
20270120,COURSE007
20270121,COURSE002
20270121,COURSE016
20270121,COURSE011
20270122,COURSE010
20270122,COURSE020
20270122,COURSE003
20270123,COURSE018
20270123,COURSE014
20270123,COURSE008
20270124,COURSE002
20270124,COURSE017
20270124,COURSE014
20270125,COURSE005
20270125,COURSE010
20270125,COURSE008
20270126,COURSE012
20270126,COURSE001
20270126,COURSE004
20270127,COURSE004
20270127,COURSE018
20270127,COURSE014
20270128,COURSE001
20270128,COURSE003
20270128,COURSE014
20270129,COURSE007
20270129,COURSE013
20270129,COURSE019
20270130,COURSE008
20270130,COURSE006
20270130,COURSE017
20270131,COURSE009
20270131,COURSE019
20270131,COURSE001
20270132,COURSE020
20270132,COURSE016
20270132,COURSE017
20270133,COURSE004
20270133,COURSE006
20270133,COURSE017
20270134,COURSE020
20270134,COURSE005
20270134,COURSE004
20270135,COURSE003
20270135,COURSE016
20270135,COURSE017
20270136,COURSE013
20270136,COURSE005
20270136,COURSE018
20270137,COURSE009
20270137,COURSE013
20270137,COURSE019
20270138,COURSE002
20270138,COURSE020
20270138,COURSE011
20270139,COURSE009
20270139,COURSE008
20270139,COURSE015
20270140,COURSE007
20270140,COURSE020
20270140,COURSE016
20270141,COURSE015
20270141,COURSE017
20270141,COURSE005
20270142,COURSE020
20270142,COURSE015
20270142,COURSE019
20270143,COURSE004
20270143,COURSE018
20270143,COURSE010
20270144,COURSE013
20270144,COURSE014
20270144,COURSE004
20270145,COURSE017
20270145,COURSE019
20270145,COURSE009
20270146,COURSE012
20270146,COURSE015
20270146,COURSE009
20270147,COURSE006
20270147,COURSE020
20270147,COURSE001
20270148,COURSE017
20270148,COURSE012
20270148,COURSE009
20270149,COURSE005
20270149,COURSE008
20270149,COURSE013
20270150,COURSE002
20270150,COURSE009
20270150,COURSE016
20270151,COURSE017
20270151,COURSE019
20270151,COURSE012
20270152,COURSE017
20270152,COURSE002
20270152,COURSE019
20270153,COURSE019
20270153,COURSE015
20270153,COURSE013
20270154,COURSE012
20270154,COURSE008
20270154,COURSE010
20270155,COURSE014
20270155,COURSE007
20270155,COURSE018
20270156,COURSE013
20270156,COURSE016
20270156,COURSE018
20270157,COURSE009
20270157,COURSE008
20270157,COURSE010
20270158,COURSE007
20270158,COURSE009
20270158,COURSE012
20270159,COURSE002
20270159,COURSE003
20270159,COURSE010
20270160,COURSE007
20270160,COURSE009
20270160,COURSE014
20270161,COURSE017
20270161,COURSE010
20270161,COURSE003
20270162,COURSE011
20270162,COURSE012
20270162,COURSE020
20270163,COURSE017
20270163,COURSE018
20270163,COURSE009
20270164,COURSE002
20270164,COURSE014
20270164,COURSE020
20270165,COURSE007
20270165,COURSE005
20270165,COURSE019
20270166,COURSE007
20270166,COURSE004
20270166,COURSE006
20270167,COURSE010
20270167,COURSE019
20270167,COURSE020
20270168,COURSE009
20270168,COURSE010
20270168,COURSE008
20270169,COURSE019
20270169,COURSE020
20270169,COURSE006
20270170,COURSE009
20270170,COURSE011
20270170,COURSE016
20270171,COURSE011
20270171,COURSE017
20270171,COURSE003
20270172,COURSE005
20270172,COURSE016
20270172,COURSE013
20270173,COURSE013
20270173,COURSE005
20270173,COURSE014
20270174,COURSE014
20270174,COURSE004
20270174,COURSE005
20270175,COURSE020
20270175,COURSE012
20270175,COURSE008
20270176,COURSE006
20270176,COURSE009
20270176,COURSE020
20270177,COURSE012
20270177,COURSE007
20270177,COURSE016
20270178,COURSE008
20270178,COURSE019
20270178,COURSE020
20270179,COURSE018
20270179,COURSE013
20270179,COURSE008
20270180,COURSE016
20270180,COURSE014
20270180,COURSE001
20270181,COURSE016
20270181,COURSE014
20270181,COURSE010
20270182,COURSE005
20270182,COURSE018
20270182,COURSE002
20270183,COURSE008
20270183,COURSE007
20270183,COURSE015
20270184,COURSE009
20270184,COURSE010
20270184,COURSE017
20270185,COURSE007
20270185,COURSE010
20270185,COURSE004
20270186,COURSE012
20270186,COURSE011
20270186,COURSE016
20270187,COURSE012
20270187,COURSE018
20270187,COURSE015
20270188,COURSE001
20270188,COURSE007
20270188,COURSE010
20270189,COURSE014
20270189,COURSE015
20270189,COURSE004
20270190,COURSE020
20270190,COURSE006
20270190,COURSE001
20270191,COURSE015
20270191,COURSE007
20270191,COURSE012
20270192,COURSE002
20270192,COURSE011
20270192,COURSE007
20270193,COURSE002
20270193,COURSE019
20270193,COURSE014
20270194,COURSE015
20270194,COURSE001
20270194,COURSE007
20270195,COURSE019
20270195,COURSE004
20270195,COURSE020
20270196,COURSE019
20270196,COURSE017
20270196,COURSE003
20270197,COURSE014
20270197,COURSE017
20270197,COURSE003
20270198,COURSE010
20270198,COURSE003
20270198,COURSE005
20270199,COURSE012
20270199,COURSE006
20270199,COURSE001
20270200,COURSE011
20270200,COURSE009
20270200,COURSE006
20270201,COURSE008
20270201,COURSE019
20270201,COURSE007
20270202,COURSE001
20270202,COURSE005
20270202,COURSE014
20270203,COURSE013
20270203,COURSE010
20270203,COURSE020
20270204,COURSE014
20270204,COURSE015
20270204,COURSE012
20270205,COURSE005
20270205,COURSE010
20270205,COURSE002
20270206,COURSE004
20270206,COURSE019
20270206,COURSE017
20270207,COURSE014
20270207,COURSE005
20270207,COURSE012
20270208,COURSE004
20270208,COURSE011
20270208,COURSE014
20270209,COURSE006
20270209,COURSE001
20270209,COURSE014
20270210,COURSE016
20270210,COURSE019
20270210,COURSE003
20270211,COURSE011
20270211,COURSE010
20270211,COURSE014
20270212,COURSE010
20270212,COURSE014
20270212,COURSE009
20270213,COURSE014
20270213,COURSE004
20270213,COURSE003
20270214,COURSE007
20270214,COURSE001
20270214,COURSE010
20270215,COURSE017
20270215,COURSE013
20270215,COURSE001
20270216,COURSE007
20270216,COURSE008
20270216,COURSE013
20270217,COURSE017
20270217,COURSE014
20270217,COURSE002
20270218,COURSE005
20270218,COURSE010
20270218,COURSE017
20270219,COURSE015
20270219,COURSE005
20270219,COURSE019
20270220,COURSE016
20270220,COURSE002
20270220,COURSE007
20270221,COURSE019
20270221,COURSE020
20270221,COURSE006
20270222,COURSE008
20270222,COURSE013
20270222,COURSE003
20270223,COURSE004
20270223,COURSE016
20270223,COURSE002
20270224,COURSE019
20270224,COURSE012
20270224,COURSE017
20270225,COURSE010
20270225,COURSE011
20270225,COURSE009
20270226,COURSE014
20270226,COURSE012
20270226,COURSE006
20270227,COURSE020
20270227,COURSE005
20270227,COURSE006
20270228,COURSE019
20270228,COURSE008
20270228,COURSE011
20270229,COURSE017
20270229,COURSE011
20270229,COURSE006
20270230,COURSE016
20270230,COURSE005
20270230,COURSE004
20270231,COURSE019
20270231,COURSE005
20270231,COURSE008
20270232,COURSE020
20270232,COURSE014
20270232,COURSE019
20270233,COURSE018
20270233,COURSE004
20270233,COURSE014
20270234,COURSE013
20270234,COURSE017
20270234,COURSE003
20270235,COURSE017
20270235,COURSE018
20270235,COURSE009
20270236,COURSE010
20270236,COURSE006
20270236,COURSE009
20270237,COURSE016
20270237,COURSE020
20270237,COURSE011
20270238,COURSE005
20270238,COURSE001
20270238,COURSE017
20270239,COURSE020
20270239,COURSE017
20270239,COURSE019
20270240,COURSE015
20270240,COURSE019
20270240,COURSE018
20270241,COURSE007
20270241,COURSE006
20270241,COURSE004
20270242,COURSE015
20270242,COURSE001
20270242,COURSE012
20270243,COURSE005
20270243,COURSE013
20270243,COURSE004
20270244,COURSE016
20270244,COURSE018
20270244,COURSE013
20270245,COURSE018
20270245,COURSE020
20270245,COURSE001
20270246,COURSE011
20270246,COURSE013
20270246,COURSE014
20270247,COURSE013
20270247,COURSE016
20270247,COURSE018
20270248,COURSE020
20270248,COURSE012
20270248,COURSE013
20270249,COURSE012
20270249,COURSE020
20270249,COURSE013
20270250,COURSE019
20270250,COURSE002
20270250,COURSE018
20270251,COURSE004
20270251,COURSE008
20270251,COURSE003
20270252,COURSE011
20270252,COURSE004
20270252,COURSE007
20270253,COURSE017
20270253,COURSE006
20270253,COURSE010
20270254,COURSE001
20270254,COURSE010
20270254,COURSE011
20270255,COURSE018
20270255,COURSE007
20270255,COURSE010
20270256,COURSE016
20270256,COURSE003
20270256,COURSE010
20270257,COURSE004
20270257,COURSE018
20270257,COURSE002
20270258,COURSE009
20270258,COURSE020
20270258,COURSE007
20270259,COURSE011
20270259,COURSE018
20270259,COURSE017
20270260,COURSE016
20270260,COURSE015
20270260,COURSE018
20270261,COURSE003
20270261,COURSE006
20270261,COURSE013
20270262,COURSE013
20270262,COURSE015
20270262,COURSE001
20270263,COURSE008
20270263,COURSE009
20270263,COURSE006
20270264,COURSE010
20270264,COURSE006
20270264,COURSE017
20270265,COURSE012
20270265,COURSE010
20270265,COURSE005
20270266,COURSE004
20270266,COURSE019
20270266,COURSE013
20270267,COURSE009
20270267,COURSE013
20270267,COURSE003
20270268,COURSE010
20270268,COURSE011
20270268,COURSE002
20270269,COURSE010
20270269,COURSE018
20270269,COURSE020
20270270,COURSE020
20270270,COURSE002
20270270,COURSE018
20270271,COURSE017
20270271,COURSE013
20270271,COURSE006
20270272,COURSE012
20270272,COURSE013
20270272,COURSE008
20270273,COURSE012
20270273,COURSE011
20270273,COURSE002
20270274,COURSE018
20270274,COURSE010
20270274,COURSE009
20270275,COURSE007
20270275,COURSE004
20270275,COURSE020
20270276,COURSE015
20270276,COURSE006
20270276,COURSE018
20270277,COURSE019
20270277,COURSE014
20270277,COURSE016
20270278,COURSE020
20270278,COURSE017
20270278,COURSE009
20270279,COURSE017
20270279,COURSE014
20270279,COURSE006
20270280,COURSE011
20270280,COURSE006
20270280,COURSE005
20270281,COURSE008
20270281,COURSE001
20270281,COURSE002
20270282,COURSE006
20270282,COURSE015
20270282,COURSE005
20270283,COURSE013
20270283,COURSE018
20270283,COURSE014
20270284,COURSE010
20270284,COURSE008
20270284,COURSE011
20270285,COURSE003
20270285,COURSE015
20270285,COURSE006
20270286,COURSE007
20270286,COURSE018
20270286,COURSE008
20270287,COURSE017
20270287,COURSE001
20270287,COURSE010
20270288,COURSE005
20270288,COURSE017
20270288,COURSE002
20270289,COURSE011
20270289,COURSE020
20270289,COURSE005
20270290,COURSE017
20270290,COURSE003
20270290,COURSE014
20270291,COURSE004
20270291,COURSE016
20270291,COURSE007
20270292,COURSE006
20270292,COURSE013
20270292,COURSE020
20270293,COURSE013
20270293,COURSE019
20270293,COURSE016
20270294,COURSE002
20270294,COURSE006
20270294,COURSE005
20270295,COURSE010
20270295,COURSE015
20270295,COURSE004
20270296,COURSE005
20270296,COURSE017
20270296,COURSE019
20270297,COURSE005
20270297,COURSE020
20270297,COURSE009
20270298,COURSE007
20270298,COURSE009
20270298,COURSE005
20270299,COURSE012
20270299,COURSE008
20270299,COURSE014
20270300,COURSE005
20270300,COURSE015
20270300,COURSE016
20270301,COURSE007
20270301,COURSE005
20270301,COURSE009
20270302,COURSE002
20270302,COURSE014
20270302,COURSE018
20270303,COURSE002
20270303,COURSE014
20270303,COURSE008
20270304,COURSE013
20270304,COURSE001
20270304,COURSE009
20270305,COURSE019
20270305,COURSE010
20270305,COURSE012
20270306,COURSE012
20270306,COURSE006
20270306,COURSE001
20270307,COURSE017
20270307,COURSE008
20270307,COURSE016
20270308,COURSE008
20270308,COURSE010
20270308,COURSE017
20270309,COURSE007
20270309,COURSE011
20270309,COURSE005
20270310,COURSE015
20270310,COURSE016
20270310,COURSE011
20270311,COURSE018
20270311,COURSE010
20270311,COURSE006
20270312,COURSE020
20270312,COURSE002
20270312,COURSE019
20270313,COURSE016
20270313,COURSE005
20270313,COURSE012
20270314,COURSE010
20270314,COURSE004
20270314,COURSE018
20270315,COURSE019
20270315,COURSE005
20270315,COURSE009
20270316,COURSE010
20270316,COURSE001
20270316,COURSE013
20270317,COURSE003
20270317,COURSE013
20270317,COURSE011
20270318,COURSE011
20270318,COURSE003
20270318,COURSE020
20270319,COURSE011
20270319,COURSE008
20270319,COURSE017
20270320,COURSE002
20270320,COURSE001
20270320,COURSE008
20270321,COURSE007
20270321,COURSE009
20270321,COURSE013
20270322,COURSE006
20270322,COURSE014
20270322,COURSE013
20270323,COURSE012
20270323,COURSE014
20270323,COURSE002
20270324,COURSE015
20270324,COURSE010
20270324,COURSE013
20270325,COURSE006
20270325,COURSE012
20270325,COURSE003
20270326,COURSE019
20270326,COURSE008
20270326,COURSE006
20270327,COURSE008
20270327,COURSE005
20270327,COURSE007
20270328,COURSE008
20270328,COURSE016
20270328,COURSE009
20270329,COURSE018
20270329,COURSE008
20270329,COURSE011
20270330,COURSE002
20270330,COURSE006
20270330,COURSE005
20270331,COURSE003
20270331,COURSE005
20270331,COURSE020
20270332,COURSE018
20270332,COURSE016
20270332,COURSE020
20270333,COURSE018
20270333,COURSE004
20270333,COURSE012
20270334,COURSE006
20270334,COURSE007
20270334,COURSE009
20270335,COURSE011
20270335,COURSE020
20270335,COURSE007
20270336,COURSE017
20270336,COURSE002
20270336,COURSE020
20270337,COURSE009
20270337,COURSE002
20270337,COURSE019
20270338,COURSE004
20270338,COURSE009
20270338,COURSE019
20270339,COURSE006
20270339,COURSE014
20270339,COURSE015
20270340,COURSE003
20270340,COURSE007
20270340,COURSE002
20270341,COURSE008
20270341,COURSE002
20270341,COURSE011
20270342,COURSE007
20270342,COURSE014
20270342,COURSE011
20270343,COURSE006
20270343,COURSE005
20270343,COURSE011
20270344,COURSE015
20270344,COURSE005
20270344,COURSE001
20270345,COURSE014
20270345,COURSE019
20270345,COURSE017
20270346,COURSE002
20270346,COURSE012
20270346,COURSE009
20270347,COURSE013
20270347,COURSE010
20270347,COURSE005
20270348,COURSE018
20270348,COURSE020
20270348,COURSE005
20270349,COURSE018
20270349,COURSE017
20270349,COURSE008
20270350,COURSE010
20270350,COURSE017
20270350,COURSE016
20270351,COURSE014
20270351,COURSE007
20270351,COURSE002
20270352,COURSE007
20270352,COURSE003
20270352,COURSE002
20270353,COURSE013
20270353,COURSE004
20270353,COURSE007
20270354,COURSE017
20270354,COURSE008
20270354,COURSE005
20270355,COURSE007
20270355,COURSE015
20270355,COURSE018
20270356,COURSE010
20270356,COURSE017
20270356,COURSE005
20270357,COURSE013
20270357,COURSE003
20270357,COURSE002
20270358,COURSE010
20270358,COURSE003
20270358,COURSE018
20270359,COURSE014
20270359,COURSE001
20270359,COURSE003
20270360,COURSE007
20270360,COURSE019
20270360,COURSE008
20270361,COURSE015
20270361,COURSE006
20270361,COURSE003
20270362,COURSE018
20270362,COURSE015
20270362,COURSE009
20270363,COURSE005
20270363,COURSE004
20270363,COURSE006
20270364,COURSE019
20270364,COURSE018
20270364,COURSE020
20270365,COURSE011
20270365,COURSE010
20270365,COURSE004
20270366,COURSE009
20270366,COURSE007
20270366,COURSE018
20270367,COURSE012
20270367,COURSE004
20270367,COURSE015
20270368,COURSE019
20270368,COURSE017
20270368,COURSE009
20270369,COURSE017
20270369,COURSE002
20270369,COURSE014
20270370,COURSE007
20270370,COURSE009
20270370,COURSE015
20270371,COURSE009
20270371,COURSE017
20270371,COURSE018
20270372,COURSE013
20270372,COURSE010
20270372,COURSE004
20270373,COURSE010
20270373,COURSE016
20270373,COURSE012
20270374,COURSE016
20270374,COURSE007
20270374,COURSE008
20270375,COURSE015
20270375,COURSE003
20270375,COURSE018
20270376,COURSE007
20270376,COURSE003
20270376,COURSE015
20270377,COURSE009
20270377,COURSE013
20270377,COURSE014
20270378,COURSE020
20270378,COURSE007
20270378,COURSE008
20270379,COURSE014
20270379,COURSE017
20270379,COURSE001
20270380,COURSE005
20270380,COURSE013
20270380,COURSE004
20270381,COURSE014
20270381,COURSE004
20270381,COURSE008
20270382,COURSE014
20270382,COURSE017
20270382,COURSE019
20270383,COURSE006
20270383,COURSE004
20270383,COURSE010
20270384,COURSE007
20270384,COURSE014
20270384,COURSE005
20270385,COURSE014
20270385,COURSE009
20270385,COURSE003
20270386,COURSE019
20270386,COURSE001
20270386,COURSE002
20270387,COURSE002
20270387,COURSE009
20270387,COURSE012
20270388,COURSE014
20270388,COURSE016
20270388,COURSE012
20270389,COURSE010
20270389,COURSE005
20270389,COURSE006
20270390,COURSE011
20270390,COURSE016
20270390,COURSE013
20270391,COURSE010
20270391,COURSE012
20270391,COURSE013
20270392,COURSE009
20270392,COURSE012
20270392,COURSE007
20270393,COURSE012
20270393,COURSE007
20270393,COURSE010
20270394,COURSE018
20270394,COURSE015
20270394,COURSE007
20270395,COURSE009
20270395,COURSE007
20270395,COURSE014
20270396,COURSE002
20270396,COURSE011
20270396,COURSE001
20270397,COURSE007
20270397,COURSE017
20270397,COURSE014
20270398,COURSE015
20270398,COURSE010
20270398,COURSE009
20270399,COURSE013
20270399,COURSE017
20270399,COURSE001
20270400,COURSE009
20270400,COURSE011
20270400,COURSE005
20270401,COURSE020
20270401,COURSE003
20270401,COURSE014
20270402,COURSE017
20270402,COURSE016
20270402,COURSE006
20270403,COURSE019
20270403,COURSE010
20270403,COURSE003
20270404,COURSE010
20270404,COURSE019
20270404,COURSE017
20270405,COURSE002
20270405,COURSE012
20270405,COURSE013
20270406,COURSE015
20270406,COURSE003
20270406,COURSE014
20270407,COURSE003
20270407,COURSE019
20270407,COURSE012
20270408,COURSE017
20270408,COURSE016
20270408,COURSE005
20270409,COURSE003
20270409,COURSE001
20270409,COURSE010
20270410,COURSE015
20270410,COURSE013
20270410,COURSE008
20270411,COURSE014
20270411,COURSE006
20270411,COURSE013
20270412,COURSE006
20270412,COURSE004
20270412,COURSE005
20270413,COURSE014
20270413,COURSE003
20270413,COURSE020
20270414,COURSE001
20270414,COURSE006
20270414,COURSE011
20270415,COURSE019
20270415,COURSE012
20270415,COURSE009
20270416,COURSE012
20270416,COURSE008
20270416,COURSE011
20270417,COURSE006
20270417,COURSE002
20270417,COURSE019
20270418,COURSE009
20270418,COURSE003
20270418,COURSE005
20270419,COURSE010
20270419,COURSE015
20270419,COURSE011
20270420,COURSE003
20270420,COURSE020
20270420,COURSE006
20270421,COURSE014
20270421,COURSE012
20270421,COURSE006
20270422,COURSE004
20270422,COURSE002
20270422,COURSE018
20270423,COURSE011
20270423,COURSE017
20270423,COURSE010
20270424,COURSE003
20270424,COURSE013
20270424,COURSE005
20270425,COURSE018
20270425,COURSE010
20270425,COURSE017
20270426,COURSE001
20270426,COURSE007
20270426,COURSE018
20270427,COURSE018
20270427,COURSE008
20270427,COURSE013
20270428,COURSE009
20270428,COURSE016
20270428,COURSE004
20270429,COURSE006
20270429,COURSE013
20270429,COURSE018
20270430,COURSE002
20270430,COURSE011
20270430,COURSE013
20270431,COURSE020
20270431,COURSE009
20270431,COURSE001
20270432,COURSE018
20270432,COURSE010
20270432,COURSE003
20270433,COURSE014
20270433,COURSE018
20270433,COURSE009
20270434,COURSE005
20270434,COURSE013
20270434,COURSE016
20270435,COURSE002
20270435,COURSE016
20270435,COURSE007
20270436,COURSE006
20270436,COURSE001
20270436,COURSE007
20270437,COURSE016
20270437,COURSE002
20270437,COURSE007
20270438,COURSE003
20270438,COURSE020
20270438,COURSE019
20270439,COURSE015
20270439,COURSE004
20270439,COURSE017
20270440,COURSE016
20270440,COURSE010
20270440,COURSE009
20270441,COURSE016
20270441,COURSE006
20270441,COURSE002
20270442,COURSE004
20270442,COURSE007
20270442,COURSE020
20270443,COURSE019
20270443,COURSE013
20270443,COURSE004
20270444,COURSE006
20270444,COURSE018
20270444,COURSE003
20270445,COURSE005
20270445,COURSE020
20270445,COURSE014
20270446,COURSE004
20270446,COURSE009
20270446,COURSE003
20270447,COURSE011
20270447,COURSE012
20270447,COURSE005
20270448,COURSE006
20270448,COURSE013
20270448,COURSE010
20270449,COURSE004
20270449,COURSE010
20270449,COURSE015
20270450,COURSE020
20270450,COURSE002
20270450,COURSE019
20270451,COURSE009
20270451,COURSE019
20270451,COURSE004
20270452,COURSE008
20270452,COURSE007
20270452,COURSE012
20270453,COURSE014
20270453,COURSE006
20270453,COURSE015
20270454,COURSE002
20270454,COURSE020
20270454,COURSE016
20270455,COURSE017
20270455,COURSE008
20270455,COURSE019
20270456,COURSE007
20270456,COURSE005
20270456,COURSE001
20270457,COURSE018
20270457,COURSE013
20270457,COURSE012
20270458,COURSE020
20270458,COURSE010
20270458,COURSE005
20270459,COURSE007
20270459,COURSE005
20270459,COURSE011
20270460,COURSE009
20270460,COURSE020
20270460,COURSE017
20270461,COURSE005
20270461,COURSE012
20270461,COURSE019
20270462,COURSE016
20270462,COURSE014
20270462,COURSE008
20270463,COURSE012
20270463,COURSE005
20270463,COURSE017
20270464,COURSE017
20270464,COURSE005
20270464,COURSE013
20270465,COURSE001
20270465,COURSE003
20270465,COURSE009
20270466,COURSE003
20270466,COURSE007
